   15.449000   -20.750000     0.570000     0.080000    46.010000     0.040000     0.510000     0.100000     0.110000     1.150000     0.110000  
   13.480000   -22.720000     0.670000     0.140000    46.080000     0.050000     0.540000     0.120000     0.130000     0.780000     0.110000  
   13.480000   -20.750000     0.800000     0.130000    46.060000     0.040000     0.520000     0.090000     0.110000     1.270000     0.120000  
   13.480000   -18.780000     0.670000     0.080000    46.040000     0.040000     0.520000     0.070000     0.070000     1.910000     0.090000  
   11.512000   -28.630000     0.540000     0.040000    45.990000     0.040000     0.650000     0.090000     0.060000     2.020000     0.090000  
   11.512000    -6.960000     0.680000     0.220000    45.790000     0.120000     0.620000     0.130000     0.050000     1.880000     0.070000  
   11.512000    -1.050000     0.720000     0.100000    45.840000     0.140000     0.890000     0.190000     0.060000     1.180000     0.060000  
    9.543000   -30.600000     0.840000     0.210000    46.070000     0.040000     0.460000     0.070000     0.070000     1.160000     0.070000  
    9.543000   -28.630000     1.220000     0.060000    46.040000     0.030000     0.590000     0.040000     0.060000     1.840000     0.080000  
    9.543000   -16.810000     0.830000     0.060000    46.130000     0.030000     0.570000     0.060000     0.060000     1.260000     0.060000  
    9.543000    -3.020000     0.720000     0.060000    46.050000     0.050000     0.640000     0.090000     0.060000     1.230000     0.070000  
    9.543000     0.920000     1.260000     0.050000    46.120000     0.030000     0.750000     0.060000     0.060000     2.030000     0.080000  
    9.543000     2.890000     0.890000     0.120000    46.250000     0.100000     0.960000     0.120000     0.050000     3.680000     0.100000  
    7.575000   -18.780000     0.960000     0.070000    46.160000     0.010000     0.340000     0.030000     0.070000     1.480000     0.080000  
    7.575000   -16.810000     1.250000     0.040000    46.130000     0.010000     0.550000     0.030000     0.050000     2.580000     0.080000  
    7.575000   -12.870000     0.950000     0.040000    46.070000     0.040000     0.780000     0.070000     0.060000     1.750000     0.080000  
    7.575000   -10.900000     0.390000     0.070000    46.130000     0.020000     0.340000     0.070000     0.050000     2.040000     0.060000  
    7.575000    -8.930000     0.500000     0.140000    46.090000     0.020000     0.420000     0.090000     0.050000     1.220000     0.050000  
    7.575000    -3.020000     1.000000     0.170000    45.990000     0.140000     0.890000     0.190000     0.080000     0.740000     0.070000  
    7.575000    -1.050000     1.410000     0.040000    46.110000     0.030000     0.830000     0.060000     0.070000     1.060000     0.060000  
    7.575000     2.890000     1.550000     0.030000    46.030000     0.040000     1.420000     0.060000     0.060000     2.150000     0.090000  
    5.606000   -12.870000     0.980000     0.080000    46.030000     0.070000     0.830000     0.100000     0.050000     2.150000     0.070000  
    5.606000    -1.050000     1.240000     0.030000    46.250000     0.030000     0.950000     0.050000     0.060000     1.210000     0.060000  
    5.606000     0.920000     1.350000     0.040000    46.210000     0.030000     1.210000     0.070000     0.070000     0.920000     0.060000  
    5.606000     2.890000     1.260000     0.030000    46.210000     0.050000     1.520000     0.090000     0.070000     1.160000     0.070000  
